Facility,Department,Casper ID,Date,Time,Shipment/Bag ID,Seal ID,PTC Code,Device #
MotherHub_YKB,MH-SECONDARY IN,2474009,19-10-2023,04:59 PM,FMPC3159900684,"","",H4050C210800891
MotherHub_YKB,MH-SECONDARY IN,2528151,19-10-2023,04:59 PM,FMPC3159658099,"","",H4050C210600537
MotherHub_YKB,MH-PRIMARY,2661674,19-10-2023,04:59 PM,FMPP1952862503,"","",H4050C210702039
MotherHub_YKB,MH-PRIMARY,2805487,19-10-2023,04:59 PM,FMPC3159791592,"","",H4050C210600538
MotherHub_YKB,MH-PRIMARY,2626826,19-10-2023,04:59 PM,FMPP1953756357,"","",H4050C210700192
MotherHub_YKB,MH-OUTBOUND,2735900,19-10-2023,04:59 PM,FMPC3160097836,"","",H4050C210600452
MotherHub_YKB,MH-PRIMARY,2692231,19-10-2023,04:59 PM,MYEC1003464296,"","",H4050C180800383
MotherHub_YKB,MH-PRIMARY,2695593,19-10-2023,04:59 PM,FMPC3161969572,"","",H4050C210800171
MotherHub_YKB,MH-PRIMARY,2599626,19-10-2023,04:59 PM,FMPC3161687984,"","",H4050C210600154
MotherHub_YKB,MH-SECONDARY IN,2280656,19-10-2023,04:59 PM,FMPC3158544945,"","",H4050C210601027
MotherHub_YKB,MH-SECONDARY IN,2563994,19-10-2023,04:59 PM,FMPC3162442778,"","",H4050C210700147
MotherHub_YKB,MH-PRIMARY,2659441,19-10-2023,04:59 PM,FMPC3162155093,"","",H4050C210701077
MotherHub_YKB,MH-PRIMARY,2603474,19-10-2023,04:59 PM,FMPC3162107515,"","",H4050C210600512
MotherHub_YKB,MH-PRIMARY,2626908,19-10-2023,04:59 PM,FMPC3161374419,"","",H4050C210800607
MotherHub_YKB,MH-PRIMARY,2526768,19-10-2023,04:59 PM,FMPC3162582376,"","",H4050C210800759
MotherHub_YKB,MH-SEMI LARGE TAGGING,2627916,19-10-2023,04:59 PM,FMPC3161348278,"","",H4050C210702143
MotherHub_YKB,MH-PRIMARY,2629294,19-10-2023,04:59 PM,FMPP1952874098,"","",H4050C210800016
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:59 PM,FMPP1953957815,"","",H4050C210800082
MotherHub_YKB,MH-PUT AWAY,2713120,19-10-2023,04:59 PM,"",SLB08884672-23,46a85453-9a9c-438d-afcd-b83cb80c50a1,H4050C210800690
MotherHub_YKB,MH-PRIMARY,2633536,19-10-2023,04:59 PM,FMPC3162638293,"","",H4050C210600300
MotherHub_YKB,MH-SECONDARY IN,2307908,19-10-2023,04:59 PM,H-23852194282472440,"","",H4050C210800665
MotherHub_YKB,MH-PUT AWAY,"",19-10-2023,04:59 PM,"",SLB08884920-23,6f9b99cf-ea64-4b08-9227-0f8a752b69c0,H4050C210600438
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:59 PM,SB4,"","",H4050C210800082
MotherHub_YKB,MH-SECONDARY IN,2528151,19-10-2023,04:59 PM,FMPC3161696386,"","",H4050C210600537
MotherHub_YKB,MH-PUT AWAY,2714365,19-10-2023,04:59 PM,EBBIBRH-1461481,"",06131588-a8c2-4f62-871e-1f23143cc3dc,H4050C210701299
MotherHub_YKB,MH-SECONDARY IN,2824440,19-10-2023,04:59 PM,FMPC3162176812,"","",H4050C210600304
MotherHub_YKB,MH-PRIMARY,2599626,19-10-2023,04:59 PM,FMPC3161822795,"","",H4050C210600154
MotherHub_YKB,MH-PRIMARY,2626826,19-10-2023,04:59 PM,FMPP1953717376,"","",H4050C210700192
MotherHub_YKB,MH-PRIMARY,2805487,19-10-2023,04:59 PM,FMPC3159786009,"","",H4050C210600538
MotherHub_YKB,MH-OUTBOUND,2735900,19-10-2023,04:59 PM,FMPC3159421163,"","",H4050C210600452
MotherHub_YKB,MH-SEMI LARGE TAGGING,2559968,19-10-2023,04:59 PM,D-28674080889517152,"","",H4050C210800488
MotherHub_YKB,MH-SECONDARY IN,2474009,19-10-2023,04:59 PM,FMPC3162530037,"","",H4050C210800891
MotherHub_YKB,MH-PRIMARY,2661674,19-10-2023,04:59 PM,FMPC3159931215,"","",H4050C210702039
MotherHub_YKB,MH-PRIMARY,2526768,19-10-2023,04:59 PM,FMPC3159744483,"","",H4050C210800759
MotherHub_YKB,MH-PRIMARY,2665564,19-10-2023,04:59 PM,H-3274338804486910,"","",H4050C210801076
MotherHub_YKB,MH-SECONDARY IN,2633163,19-10-2023,04:59 PM,FMPC3161312884,"","",H4050C210600413
MotherHub_YKB,MH-PRIMARY,2692231,19-10-2023,04:59 PM,FMPC3161735474,"","",H4050C180800383
MotherHub_YKB,MH-SECONDARY IN,2563994,19-10-2023,04:59 PM,FMPC3151766583,"","",H4050C210700147
MotherHub_YKB,MH-SEMI LARGE TAGGING,2679939,19-10-2023,04:59 PM,FMPP1954116986,"","",H4050C210600503
MotherHub_YKB,MH-SECONDARY IN,2307908,19-10-2023,04:59 PM,A-7110766645878052,"","",H4050C210800665
MotherHub_YKB,MH-PRIMARY,2626908,19-10-2023,04:59 PM,FMPP1954305310,"","",H4050C210800607
MotherHub_YKB,MH-OUTBOUND,2735900,19-10-2023,04:59 PM,FMPP1954499152,"","",H4050C210600452
MotherHub_YKB,MH-PUT AWAY,"",19-10-2023,04:59 PM,"",SLC31065341-23,6f9b99cf-ea64-4b08-9227-0f8a752b69c0,H4050C210600438
MotherHub_YKB,MH-SECONDARY IN,2660320,19-10-2023,04:59 PM,FMPC3160003648,"","",H4050C210600155
MotherHub_YKB,MH-BAG LABELLING,2641772,19-10-2023,04:59 PM,"",SLB09063448-23,"",H4050C210701405
MotherHub_YKB,MH-PRIMARY,2377870,19-10-2023,04:59 PM,MYEP1005783223,"","",H4050C210600828
MotherHub_YKB,MH-OUTBOUND,2641833,19-10-2023,04:59 PM,FMPC3159292259,"","",H4050C210601065
MotherHub_YKB,MH-PRIMARY,2629294,19-10-2023,04:59 PM,FMPP1952872031,"","",H4050C210800016
MotherHub_YKB,MH-SECONDARY IN,2633163,19-10-2023,04:59 PM,FMPC3161362402,"","",H4050C210600413
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:59 PM,FMPC3159984013,"","",H4050C210800082
MotherHub_YKB,MH-PRIMARY,2659441,19-10-2023,04:59 PM,FMPC3161185023,"","",H4050C210701077
MotherHub_YKB,MH-PRIMARY,2633536,19-10-2023,04:59 PM,FMPC3162624801,"","",H4050C210600300
MotherHub_YKB,MH-PUT AWAY,2713120,19-10-2023,04:59 PM,"",SLB08884673-23,46a85453-9a9c-438d-afcd-b83cb80c50a1,H4050C210800690
MotherHub_YKB,MH-PUT AWAY,2714365,19-10-2023,04:59 PM,"",SLB09994931-23,06131588-a8c2-4f62-871e-1f23143cc3dc,H4050C210701299
MotherHub_YKB,MH-SECONDARY IN,2307908,19-10-2023,04:59 PM,F-28508084789125345,"","",H4050C210800665
MotherHub_YKB,MH-SEMI LARGE TAGGING,2627916,19-10-2023,04:59 PM,FMPP1954861819,"","",H4050C210702143
MotherHub_YKB,MH-PRIMARY,2692231,19-10-2023,04:59 PM,MYEP1005816505,"","",H4050C180800383
MotherHub_YKB,MH-SECONDARY IN,2563994,19-10-2023,04:59 PM,FMPC3160133796,"","",H4050C210700147
MotherHub_YKB,MH-PRIMARY,2695593,19-10-2023,04:59 PM,FMPC3161974144,"","",H4050C210800171
MotherHub_YKB,MH-SECONDARY IN,2474009,19-10-2023,04:59 PM,FMPC3159824044,"","",H4050C210800891
MotherHub_YKB,MH-BAG LABELLING,2526883,19-10-2023,04:59 PM,"",SLB09063510-23,"",H4050C210701968
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3159832008,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3161758743,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3162206190,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3160206764,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3160333692,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3159225014,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-PRIMARY,2626908,19-10-2023,04:59 PM,FMPP1954292347,"","",H4050C210800607
MotherHub_YKB,MH-PRIMARY,2805487,19-10-2023,04:59 PM,FMPC3159801995,"","",H4050C210600538
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3161609030,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3159598171,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3159646834,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-PRIMARY,2659442,19-10-2023,04:59 PM,FMPC3159802200,"","",H4050C210700661
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPP1953645838,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3161307700,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3161850100,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3159322769,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3161062643,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3161146422,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-PRIMARY,2288287,19-10-2023,04:59 PM,FMPC3159879845,"","",H4050C210600329
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3159762250,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3162066698,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3161881566,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,A-33605628345761344,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3159496806,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY IN,2458359,19-10-2023,04:59 PM,FMPC3161973600,"","",H4050C210600437
MotherHub_YKB,MH-PRIMARY,2661674,19-10-2023,04:59 PM,FMPP1952869559,"","",H4050C210702039
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3159836106,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPP1953659835,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-PRIMARY,2599626,19-10-2023,04:59 PM,FMPC3161939221,"","",H4050C210600154
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPP1952795384,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,A-4996999940013176,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-PRIMARY,2626826,19-10-2023,04:59 PM,FMPP1953730850,"","",H4050C210700192
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,G-6925211113255556,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3160798821,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3155872267,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-PRIMARY,2665564,19-10-2023,04:59 PM,FMPC3157633747,"","",H4050C210801076
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPC3160832706,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPP1952905657,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY IN,2660320,19-10-2023,04:59 PM,FMPC3157973398,"","",H4050C210600155
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:59 PM,FMPC3161984681,"","",H4050C210800082
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPP1954253714,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SECONDARY OUT,ERP_USER,19-10-2023,04:59 PM,FMPP1952665131,SLB10216849-23,"",H4050C210501815
MotherHub_YKB,MH-SEMI LARGE TAGGING,2559968,19-10-2023,04:59 PM,B-33711854135336291,"","",H4050C210800488
MotherHub_YKB,MH-PRIMARY,2603474,19-10-2023,04:59 PM,FMPC3162486106,"","",H4050C210600512
MotherHub_YKB,MH-PRIMARY,2709576,19-10-2023,04:59 PM,FMPC3160101983,"","",H4050C210700029
MotherHub_YKB,MH-PUT AWAY,2713120,19-10-2023,04:59 PM,"",SLC31067363-23,46a85453-9a9c-438d-afcd-b83cb80c50a1,H4050C210800690
MotherHub_YKB,MH-OUTBOUND,2735900,19-10-2023,04:59 PM,FMPP1954734360,"","",H4050C210600452
MotherHub_YKB,MH-PRIMARY,2829515,19-10-2023,04:59 PM,D-33835908911374663,"","",H4050C210600305
MotherHub_YKB,MH-PRIMARY,2659441,19-10-2023,04:59 PM,FMPP1954048176,"","",H4050C210701077
MotherHub_YKB,MH-SECONDARY IN,2307908,19-10-2023,04:59 PM,H-33598976622798022,"","",H4050C210800665
MotherHub_YKB,MH-PUT AWAY,2714365,19-10-2023,04:59 PM,EBBINER-459454,"",06131588-a8c2-4f62-871e-1f23143cc3dc,H4050C210701299
MotherHub_YKB,MH-PRIMARY,2526768,19-10-2023,04:59 PM,FMPC3161981344,"","",H4050C210800759
MotherHub_YKB,MH-PRIMARY,2629294,19-10-2023,04:59 PM,FMPP1952872067,"","",H4050C210800016
MotherHub_YKB,MH-SECONDARY IN,2633163,19-10-2023,04:59 PM,FMPC3159705206,"","",H4050C210600413
MotherHub_YKB,MH-PRIMARY,2692231,19-10-2023,04:59 PM,FMPC3161635618,"","",H4050C180800383
MotherHub_YKB,MH-SECONDARY IN,2563994,19-10-2023,04:59 PM,FMPC3157788129,"","",H4050C210700147
MotherHub_YKB,MH-PRIMARY,2633536,19-10-2023,04:59 PM,FMPC3162625303,"","",H4050C210600300
MotherHub_YKB,MH-SECONDARY IN,2474009,19-10-2023,04:59 PM,FMPP1953239543,"","",H4050C210800891
MotherHub_YKB,MH-PRIMARY,2659441,19-10-2023,04:59 PM,SB4,"","",H4050C210701077
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:59 PM,FMPC3161433182,"","",H4050C210800082
MotherHub_YKB,MH-SEMI LARGE TAGGING,2559968,19-10-2023,04:59 PM,D-33881822328510013,"","",H4050C210800488
MotherHub_YKB,MH-PRIMARY,2377870,19-10-2023,04:59 PM,MYEP1005783698,"","",H4050C210600828
MotherHub_YKB,MH-INBOUND,2561112,19-10-2023,04:59 PM,"",SLB28346283-23,"",H4050C210600454
MotherHub_YKB,MH-OUTBOUND,2641833,19-10-2023,04:59 PM,FMPP1953300290,"","",H4050C210601065
MotherHub_YKB,MH-OUTBOUND,2681326,19-10-2023,04:59 PM,"",SLB08882539-23,"",H4050C210701002
MotherHub_YKB,MH-PRIMARY,2805487,19-10-2023,04:59 PM,FMPC3159781005,"","",H4050C210600538
MotherHub_YKB,MH-PRIMARY,2626826,19-10-2023,04:59 PM,FMPC3160879838,"","",H4050C210700192
MotherHub_YKB,MH-PRIMARY,2659442,19-10-2023,04:59 PM,FMPC3159292480,"","",H4050C210700661
MotherHub_YKB,MH-SECONDARY IN,2633163,19-10-2023,04:59 PM,FMPC3155939637,"","",H4050C210600413
MotherHub_YKB,MH-PRIMARY,2280549,19-10-2023,04:59 PM,Egur_san-559064,"","",H4050C210600241
MotherHub_YKB,MH-PRIMARY,2695593,19-10-2023,04:59 PM,FMPC3161971077,"","",H4050C210800171
MotherHub_YKB,MH-PUT AWAY,2713120,19-10-2023,04:59 PM,"",SLC31067362-23,46a85453-9a9c-438d-afcd-b83cb80c50a1,H4050C210800690
MotherHub_YKB,MH-PRIMARY,2661674,19-10-2023,04:59 PM,FMPC3159930213,"","",H4050C210702039
MotherHub_YKB,MH-PRIMARY,2599626,19-10-2023,04:59 PM,FMPC3161716138,"","",H4050C210600154
MotherHub_YKB,MH-PRIMARY,2626908,19-10-2023,04:59 PM,FMPC3161937792,"","",H4050C210800607
MotherHub_YKB,MH-SEMI LARGE TAGGING,2627916,19-10-2023,04:59 PM,FMPC3161619116,"","",H4050C210702143
MotherHub_YKB,MH-PUT AWAY,"",19-10-2023,04:59 PM,"",SLC31065346-23,6f9b99cf-ea64-4b08-9227-0f8a752b69c0,H4050C210600438
MotherHub_YKB,MH-PUT AWAY,"",19-10-2023,04:59 PM,"",SLC31635385-23,6f9b99cf-ea64-4b08-9227-0f8a752b69c0,H4050C210600438
MotherHub_YKB,MH-SECONDARY IN,2660320,19-10-2023,04:59 PM,FMPP1952772344,"","",H4050C210600155
MotherHub_YKB,MH-PRIMARY,2288287,19-10-2023,04:59 PM,FMPC3161885481,"","",H4050C210600329
MotherHub_YKB,MH-SECONDARY IN,2528151,19-10-2023,04:59 PM,FMPC3161729340,"","",H4050C210600537
MotherHub_YKB,MH-PRIMARY,2526768,19-10-2023,04:59 PM,FMPC3160240809,"","",H4050C210800759
MotherHub_YKB,MH-PRIMARY,2603474,19-10-2023,04:59 PM,FMPC3160485802,"","",H4050C210600512
MotherHub_YKB,MH-PRIMARY,2661673,19-10-2023,04:59 PM,FMPC3161959765,"","",H4050C210600484
MotherHub_YKB,MH-PRIMARY,2633536,19-10-2023,04:59 PM,FMPP1955101852,"","",H4050C210600300
MotherHub_YKB,MH-SECONDARY IN,2307908,19-10-2023,04:59 PM,A-33687909668791784,"","",H4050C210800665
MotherHub_YKB,MH-PRIMARY,2665564,19-10-2023,04:59 PM,FMPP1952038019,"","",H4050C210801076
MotherHub_YKB,MH-PRIMARY,2692231,19-10-2023,04:59 PM,MYEC1003454999,"","",H4050C180800383
MotherHub_YKB,MH-PRIMARY,2829515,19-10-2023,04:59 PM,G-71904927257477117,"","",H4050C210600305
MotherHub_YKB,MH-PUT AWAY,2713120,19-10-2023,04:59 PM,"",SLC31067312-23,46a85453-9a9c-438d-afcd-b83cb80c50a1,H4050C210800690
MotherHub_YKB,MH-PRIMARY,2599626,19-10-2023,04:59 PM,FMPC3160971732,"","",H4050C210600154
MotherHub_YKB,MH-PRIMARY,2626908,19-10-2023,04:59 PM,FMPC3162358538,"","",H4050C210800607
MotherHub_YKB,MH-PRIMARY,2629294,19-10-2023,04:59 PM,FMPC3159908145,"","",H4050C210800016
MotherHub_YKB,MH-OUTBOUND,2735900,19-10-2023,04:59 PM,FMPC3158976013,"","",H4050C210600452
MotherHub_YKB,MH-SEMI LARGE TAGGING,2679939,19-10-2023,04:59 PM,FMPC3161258102,"","",H4050C210600503
MotherHub_YKB,MH-PUT AWAY,2714365,19-10-2023,04:59 PM,"",SLB09994902-23,06131588-a8c2-4f62-871e-1f23143cc3dc,H4050C210701299
MotherHub_YKB,MH-PRIMARY,2526768,19-10-2023,04:59 PM,FMPC3160402301,"","",H4050C210800759
MotherHub_YKB,MH-BAG LABELLING,2641772,19-10-2023,04:59 PM,"",SLC31000580-23,"",H4050C210701405
MotherHub_YKB,MH-SECONDARY IN,2660320,19-10-2023,04:59 PM,FMPC3159980840,"","",H4050C210600155
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:59 PM,FMPP1954616849,"","",H4050C210800082
MotherHub_YKB,MH-PRIMARY,2695593,19-10-2023,04:59 PM,FMPC3161973573,"","",H4050C210800171
MotherHub_YKB,MH-SECONDARY IN,2563994,19-10-2023,04:59 PM,FMPC3161208315,"","",H4050C210700147
MotherHub_YKB,MH-PRIMARY,2659441,19-10-2023,04:59 PM,FMPC3157218901,"","",H4050C210701077
MotherHub_YKB,MH-PRIMARY,2661673,19-10-2023,04:59 PM,FMPP1954888874,"","",H4050C210600484
MotherHub_YKB,MH-SECONDARY IN,2528151,19-10-2023,04:59 PM,FMPC3162751331,"","",H4050C210600537
MotherHub_YKB,MH-PRIMARY,2661674,19-10-2023,04:59 PM,FMPP1952873577,"","",H4050C210702039
MotherHub_YKB,MH-PRIMARY,2599626,19-10-2023,04:59 PM,FMPP1952969047,"","",H4050C210600154
MotherHub_YKB,MH-PUT AWAY,2713120,19-10-2023,04:59 PM,"",SLC38777730-23,46a85453-9a9c-438d-afcd-b83cb80c50a1,H4050C210800690
MotherHub_YKB,MH-SECONDARY IN,2307908,19-10-2023,04:59 PM,D-51691189448914348,"","",H4050C210800665
MotherHub_YKB,MH-PRIMARY,2603474,19-10-2023,04:59 PM,FMPC3162323834,"","",H4050C210600512
MotherHub_YKB,MH-PRIMARY,2692231,19-10-2023,04:59 PM,MYEC1003473698,"","",H4050C180800383
MotherHub_YKB,MH-PRIMARY,2709576,19-10-2023,04:59 PM,FMPC3160111016,"","",H4050C210700029
MotherHub_YKB,MH-BAG LABELLING,2527049,19-10-2023,04:59 PM,"",SLB09063542-23,"",H4050C210600727
MotherHub_YKB,MH-PUT AWAY,2714365,19-10-2023,04:59 PM,"",SLB09994901-23,06131588-a8c2-4f62-871e-1f23143cc3dc,H4050C210701299
MotherHub_YKB,MH-PRIMARY,2626908,19-10-2023,04:59 PM,FMPC3162373510,"","",H4050C210800607
MotherHub_YKB,MH-SEMI LARGE TAGGING,2627916,19-10-2023,04:59 PM,FMPC3161887836,"","",H4050C210702143
MotherHub_YKB,MH-PRIMARY,2288287,19-10-2023,04:59 PM,F-14044091480339475,"","",H4050C210600329
MotherHub_YKB,MH-PRIMARY,2526768,19-10-2023,04:59 PM,FMPP1954603668,"","",H4050C210800759
MotherHub_YKB,MH-SECONDARY IN,2563994,19-10-2023,04:59 PM,FMPP1953910136,"","",H4050C210700147
MotherHub_YKB,MH-PRIMARY,2633536,19-10-2023,04:59 PM,H-17517394546890924,"","",H4050C210600300
MotherHub_YKB,MH-SECONDARY IN,2474009,19-10-2023,04:59 PM,FMPC3157491185,"","",H4050C210800891
MotherHub_YKB,MH-PRIMARY,2629294,19-10-2023,04:59 PM,FMPC3160194140,"","",H4050C210800016
MotherHub_YKB,MH-PRIMARY,2829515,19-10-2023,04:59 PM,D-28527437307391934,"","",H4050C210600305
MotherHub_YKB,MH-PRIMARY,2659441,19-10-2023,04:59 PM,FMPC3159623212,"","",H4050C210701077
MotherHub_YKB,MH-OUTBOUND,2681326,19-10-2023,04:59 PM,"",SLB08884601-23,"",H4050C210701002
MotherHub_YKB,MH-SECONDARY IN,2633163,19-10-2023,04:59 PM,FMPP1952107091,"","",H4050C210600413
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:59 PM,FMPC3160092639,"","",H4050C210800082
MotherHub_YKB,MH-SEMI LARGE TAGGING,2559968,19-10-2023,04:59 PM,D-3368481930938221,"","",H4050C210800488
MotherHub_YKB,MH-PRIMARY,2377870,19-10-2023,04:59 PM,MYEP1005784854,"","",H4050C210600828
MotherHub_YKB,MH-OUTBOUND,2641833,19-10-2023,04:59 PM,FMPC3160447906,"","",H4050C210601065
MotherHub_YKB,MH-PRIMARY,2599626,19-10-2023,04:59 PM,FMPC3161436303,"","",H4050C210600154
MotherHub_YKB,MH-PRIMARY,2626826,19-10-2023,04:59 PM,FMPC3155554317,"","",H4050C210700192
MotherHub_YKB,MH-PUT AWAY,2713120,19-10-2023,04:59 PM,"",SLC31521392-23,46a85453-9a9c-438d-afcd-b83cb80c50a1,H4050C210800690
MotherHub_YKB,MH-SECONDARY IN,2307908,19-10-2023,04:59 PM,C-28424803317999562,"","",H4050C210800665
MotherHub_YKB,MH-PRIMARY,2603474,19-10-2023,04:59 PM,FMPC3151759100,"","",H4050C210600512
MotherHub_YKB,MH-SECONDARY IN,2660320,19-10-2023,04:59 PM,FMPP1954286474,"","",H4050C210600155
MotherHub_YKB,MH-SECONDARY IN,2528151,19-10-2023,04:59 PM,FMPC3155555306,"","",H4050C210600537
MotherHub_YKB,MH-INBOUND,2561112,19-10-2023,04:59 PM,PH-B5-DELYKB-29523322,"","",H4050C210600454
MotherHub_YKB,MH-PRIMARY,2288287,19-10-2023,04:59 PM,FMPC3161880046,"","",H4050C210600329
MotherHub_YKB,MH-PRIMARY,2805487,19-10-2023,04:59 PM,FMPP1954954396,"","",H4050C210600538
MotherHub_YKB,MH-PRIMARY,2626908,19-10-2023,04:59 PM,FMPC3162319534,"","",H4050C210800607
MotherHub_YKB,MH-PRIMARY,2526768,19-10-2023,04:59 PM,FMPC3161976845,"","",H4050C210800759
MotherHub_YKB,MH-OUTBOUND,2735900,19-10-2023,04:59 PM,FMPP1954886082,"","",H4050C210600452
MotherHub_YKB,MH-PRIMARY,2692231,19-10-2023,04:59 PM,FMPP1953788341,"","",H4050C180800383
MotherHub_YKB,MH-PRIMARY,2695593,19-10-2023,04:59 PM,FMPP1954532514,"","",H4050C210800171
MotherHub_YKB,MH-SECONDARY IN,2563994,19-10-2023,04:59 PM,FMPP1952707593,"","",H4050C210700147
MotherHub_YKB,MH-PRIMARY,2633536,19-10-2023,04:59 PM,FMPC3162635954,"","",H4050C210600300
MotherHub_YKB,MH-PRIMARY,2659442,19-10-2023,04:59 PM,MYEC1003449481,"","",H4050C210700661
MotherHub_YKB,MH-PRIMARY,2665564,19-10-2023,04:59 PM,FMPC3155805941,"","",H4050C210801076
MotherHub_YKB,MH-SEMI LARGE TAGGING,2627916,19-10-2023,04:59 PM,FMPC3159632860,"","",H4050C210702143
MotherHub_YKB,MH-PRIMARY,2661673,19-10-2023,04:59 PM,FMPP1954346379,"","",H4050C210600484
MotherHub_YKB,MH-SECONDARY IN,2307908,19-10-2023,04:59 PM,E-23866897774779223,"","",H4050C210800665
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:59 PM,FMPC3162105817,"","",H4050C210800082
MotherHub_YKB,MH-SECONDARY IN,2474009,19-10-2023,04:59 PM,FMPC3159633755,"","",H4050C210800891
MotherHub_YKB,MH-PRIMARY,2661674,19-10-2023,04:59 PM,FMPC3159908204,"","",H4050C210702039
MotherHub_YKB,MH-PUT AWAY,2714365,19-10-2023,04:59 PM,"",SLB09994920-23,06131588-a8c2-4f62-871e-1f23143cc3dc,H4050C210701299
MotherHub_YKB,MH-BAG LABELLING,2641772,19-10-2023,04:59 PM,"",SLC31673644-23,"",H4050C210701405
MotherHub_YKB,MH-SECONDARY IN,2633163,19-10-2023,04:59 PM,FMPC3162865264,"","",H4050C210600413
MotherHub_YKB,MH-PRIMARY,2280190,19-10-2023,04:59 PM,FMPP1954521077,"","",H4050C210600417
MotherHub_YKB,MH-PRIMARY,2709576,19-10-2023,04:59 PM,FMPP1953003391,"","",H4050C210700029
MotherHub_YKB,MH-PRIMARY,2829515,19-10-2023,04:59 PM,D-5077877889851288,"","",H4050C210600305
